"regsub","year","threshold","model_name","xmin","par1","par2","n","LL","AICc","delta_AICc","AICc_weight","LRT","pvalue"
"AF1","2011","40","PowerExp",166.3605,1.9043,0,27872,-209845.113,419694.2265,1.9994,0.269,-0.0004,0.9767
"AF1","2011","40","LogNormPos",166.3605,0,2.8358,27872,-210161.4676,420326.9355,634.7085,0,316.3541,0
"AF1","2011","40","Exp",166.3605,0.0001,0,27872,-287229.9902,574461.9806,154769.7536,0,77384.8768,0
"AF1","2012","20","Power",214.6587,1.9675,0,33142,-252224.8899,504451.7799,0,0.7311,0.0001,0.9886
"AF1","2012","20","PowerExp",214.6587,1.9675,0,33142,-252224.89,504453.7803,2.0004,0.2689,0.0001,0.9886
"AF1","2012","20","LogNormPos",214.6587,0,2.7721,33142,-252595.3619,505194.7241,742.9443,0,370.472,0
"AF1","2012","20","Exp",214.6587,0.0001,0,33142,-356258.8074,712519.615,208067.8351,0,104033.9176,0
"AF1","2012","25","Power",177.0934,1.9435,0,36810,-276525.2211,553052.4424,0,0.7311,0.0001,0.9891
"AF1","2012","25","PowerExp",177.0934,1.9436,0,36810,-276525.2212,553054.4428,2.0004,0.2689,0.0001,0.9891
"AF1","2012","25","LogNormPos",177.0934,0,2.7743,36810,-276962.0661,553928.1325,875.6901,0,436.8449,0
"AF1","2012","25","Exp",177.0934,0.0001,0,36810,-387459.4979,774920.996,221868.5536,0,110934.2768,0
"AF1","2012","30","Power",193.1928,1.9256,0,32060,-244421.0669,488844.1338,0,0.7311,0,0.9967
"AF1","2012","30","PowerExp",193.1928,1.9257,0,32060,-244421.0668,488846.1341,2.0002,0.2689,0,0.9967
"AF1","2012","30","LogNormPos",193.1928,0,2.8233,32060,-244781.8373,489567.6751,723.5412,0,360.7705,0
"AF1","2012","30","Exp",193.1928,0.0001,0,32060,-335746.3877,671494.7755,182650.6417,0,91325.3209,0
"AF1","2012","35","Power",262.9569,1.9159,0,21581,-170585.0369,341172.0739,0,0.7311,-0.0001,0.988
"AF1","2012","35","PowerExp",262.9569,1.9159,0,21581,-170585.0367,341174.074,2.0001,0.2689,-0.0001,0.988
"AF1","2012","35","LogNormPos",262.9569,0,2.8987,21581,-170780.3777,341564.7559,392.682,0,195.3408,0
"AF1","2012","35","Exp",262.9569,0.0001,0,21581,-229699.2858,459400.5717,118228.4979,0,59114.2489,0
"AF1","2012","40","Power",321.988,1.9123,0,16210,-131029.3793,262060.7589,0,0.7311,-0.0001,0.9885
"AF1","2012","40","PowerExp",321.988,1.9124,0,16210,-131029.3792,262062.7592,2.0003,0.2689,-0.0001,0.9885
"AF1","2012","40","LogNormPos",321.988,0,2.9442,16210,-131172.7414,262349.4836,288.7247,0,143.3621,0
"AF1","2012","40","Exp",321.988,0.0001,0,16210,-175020.9981,350043.9965,87983.2376,0,43991.6188,0
"AF1","2013","20","Power",241.491,1.9582,0,32531,-251395.5224,502793.045,0,0.7311,0,0.9927
"AF1","2013","20","PowerExp",241.491,1.9583,0,32531,-251395.5225,502795.0453,2.0003,0.2689,0,0.9927
"AF1","2013","20","LogNormPos",241.491,0,2.8026,32531,-251716.1251,503436.2507,643.2057,0,320.6027,0
"AF1","2013","20","Exp",241.491,0.0001,0,32531,-351650.6039,703303.2078,200510.1629,0,100255.0814,0
"AF1","2013","25","Power",220.0251,1.941,0,34527,-265418.6404,530839.2809,0,0.7311,0,0.9943
"AF1","2013","25","PowerExp",220.0251,1.941,0,34527,-265418.6404,530841.2812,2.0003,0.2689,0,0.9943
"AF1","2013","25","LogNormPos",220.0251,0,2.8199,34527,-265815.8359,531635.6722,796.3913,0,397.1956,0
"AF1","2013","25","Exp",220.0251,0.0001,0,34527,-365311.5513,730625.1026,199785.8217,0,99892.9109,0
"AF1","2013","30","Power",166.3605,1.9412,0,43503,-323991.2079,647984.416,0,0.7311,0.0001,0.9897
"AF1","2013","30","PowerExp",166.3605,1.9412,0,43503,-323991.208,647986.4163,2.0004,0.2689,0.0001,0.9897
"AF1","2013","30","LogNormPos",166.3605,0,2.7661,43503,-324524.3281,649052.6565,1068.2405,0,533.1202,0
"AF1","2013","30","Exp",166.3605,0.0001,0,43503,-443561.8049,887125.61,239141.194,0,119570.597,0
"AF1","2013","35","Power",187.8263,1.9261,0,32306,-245261.1718,490524.3436,0,0.9773,2.7638,0.0187
"AF1","2013","35","PowerExp",187.8263,1.9381,0,32306,-245263.9355,490531.8714,7.5278,0.0227,2.7638,0.0187
"AF1","2013","35","LogNormPos",187.8263,0,2.817,32306,-245628.1501,491260.3006,735.9569,0,366.9783,0
"AF1","2013","35","Exp",187.8263,0.0001,0,32306,-331784.95,663571.9001,173047.5564,0,86523.7782,0
"AF1","2013","40","Power",499.0814,1.9116,0,11073,-94013.3944,188028.7891,0,0.7311,-0.0003,0.9793
"AF1","2013","40","PowerExp",499.0814,1.9117,0,11073,-94013.394,188030.7891,2,0.2689,-0.0003,0.9793
"AF1","2013","40","LogNormPos",499.0814,0,3.0255,11073,-94097.4454,188198.8918,170.1027,0,84.051,0
"AF1","2013","40","Exp",499.0814,0,0,11073,-122243.1217,244488.2438,56459.4547,0,28229.7274,0
"AF1","2014","20","Power",182.4599,1.9847,0,43579,-324349.0307,648700.0615,0,0.7326,0.0075,0.9023
"AF1","2014","20","PowerExp",182.4599,1.9841,0,43579,-324349.0382,648702.0768,2.0152,0.2674,0.0075,0.9023
"AF1","2014","20","LogNormPos",182.4599,0,2.7019,43579,-324779.8926,649563.7855,863.724,0,430.8619,0
"AF1","2014","20","Exp",182.4599,0.0001,0,43579,-463889.326,927780.6521,279080.5905,0,139540.2953,0
"AF1","2014","25","Power",155.6275,1.9713,0,54832,-402424.965,804851.93,0,0.7311,0.0002,0.9858
"AF1","2014","25","PowerExp",155.6275,1.9713,0,54832,-402424.9651,804853.9304,2.0005,0.2689,0.0002,0.9858
"AF1","2014","25","LogNormPos",155.6275,0,2.6992,54832,-403131.3063,806266.6128,1414.6829,0,706.3414,0
"AF1","2014","25","Exp",155.6275,0.0001,0,54832,-557890.6491,1115783.2982,310931.3682,0,155465.6841,0
"AF1","2014","30","Power",375.6527,1.9462,0,20700,-168688.3383,337378.6769,0,0.7311,0,0.9979
"AF1","2014","30","PowerExp",375.6527,1.9462,0,20700,-168688.3383,337380.6772,2.0004,0.2689,0,0.9979
"AF1","2014","30","LogNormPos",375.6527,0,2.9076,20700,-168883.2691,337770.5388,391.8619,0,194.9308,0
"AF1","2014","30","Exp",375.6527,0.0001,0,20700,-220558.2494,441118.499,103739.8221,0,51869.9111,0
"AF1","2014","35","Power",177.0934,1.9378,0,32063,-240413.325,480828.6501,0,0.7311,0,0.9967
"AF1","2014","35","PowerExp",177.0934,1.9378,0,32063,-240413.325,480830.6503,2.0002,0.2689,0,0.9967
"AF1","2014","35","LogNormPos",177.0934,0,2.7839,32063,-240771.278,481546.5564,717.9063,0,357.953,0
"AF1","2014","35","Exp",177.0934,0.0001,0,32063,-326435.0263,652872.0528,172043.4027,0,86021.7014,0
"AF1","2014","40","Power",139.5281,1.9331,0,34037,-248989.6276,497981.2554,0,0.7311,0,0.9964
"AF1","2014","40","PowerExp",139.5281,1.9331,0,34037,-248989.6276,497983.2556,2.0002,0.2689,0,0.9964
"AF1","2014","40","LogNormPos",139.5281,0,2.7452,34037,-249387.3209,498778.6421,797.3867,0,397.6932,0
"AF1","2014","40","Exp",139.5281,0.0002,0,34037,-343462.6577,686927.3156,188946.0602,0,94473.0301,0
"AF1","2015","20","Power",445.4167,1.9579,0,18420,-152577.4601,305156.9203,0,1,13.3476,0
"AF1","2015","20","PowerExp",445.4167,1.9946,0,18420,-152590.8077,305185.616,28.6956,0,13.3476,0
"AF1","2015","20","LogNormPos",445.4167,0,2.9146,18420,-152728.0903,305460.1812,303.2609,0,150.6302,0
"AF1","2015","20","Exp",445.4167,0,0,18420,-207671.1281,415344.2565,110187.3361,0,55093.6681,0
"AF1","2015","25","Power",203.9257,1.951,0,34272,-260472.6755,520947.3511,0,0.7311,0,0.9951
"AF1","2015","25","PowerExp",203.9257,1.9509,0,34272,-260472.6755,520949.3514,2.0003,0.2689,0,0.9951
"AF1","2015","25","LogNormPos",203.9257,0,2.788,34272,-260898.614,521801.2283,853.8772,0,425.9385,0
"AF1","2015","25","Exp",203.9257,0.0001,0,34272,-361113.2815,722228.5631,201281.212,0,100640.606,0
"AF1","2015","30","Power",91.2299,1.9332,0,65171,-456125.8922,912253.7845,0,0.7311,0,0.9956
"AF1","2015","30","PowerExp",91.2299,1.9332,0,65171,-456125.8922,912255.7846,2.0001,0.2689,0,0.9956
"AF1","2015","30","LogNormPos",91.2299,0,2.6656,65171,-457182.1905,914368.3813,2114.5968,0,1056.2983,0
"AF1","2015","30","Exp",91.2299,0.0002,0,65171,-647170.305,1294342.6102,382088.8256,0,191044.4128,0
"AF1","2015","35","Power",107.3293,1.9214,0,50397,-359779.7193,719561.4387,0,0.7311,-0.0001,0.989
"AF1","2015","35","PowerExp",107.3293,1.9214,0,50397,-359779.7192,719563.4386,2,0.2689,-0.0001,0.989
"AF1","2015","35","LogNormPos",107.3293,0,2.7177,50397,-360481.7201,720967.4404,1406.0017,0,702.0008,0
"AF1","2015","35","Exp",107.3293,0.0002,0,50397,-501022.4723,1002046.9447,282485.5061,0,141242.753,0
"AF1","2015","40","Power",80.497,1.9126,0,54261,-377627.6346,755257.2694,0,0.731,-0.0002,0.9826
"AF1","2015","40","PowerExp",80.497,1.9126,0,54261,-377627.6344,755259.269,1.9997,0.269,-0.0002,0.9826
"AF1","2015","40","LogNormPos",80.497,0,2.6742,54261,-378374.421,756752.8423,1495.5729,0,746.7864,0
"AF1","2015","40","Exp",80.497,0.0002,0,54261,-535186.2693,1070374.5387,315117.2693,0,157558.6346,0
"AF2","2000","20","Power",85.8635,1.8995,0,3287,-23086.4907,46174.9825,0,0.7313,-0.0002,0.9859
"AF2","2000","20","PowerExp",85.8635,1.8994,0,3287,-23086.4905,46176.9847,2.0021,0.2687,-0.0002,0.9859
"AF2","2000","20","LogNormPos",85.8635,0,2.7146,3287,-23134.2428,46272.4892,97.5067,0,47.7521,0
"AF2","2000","20","Exp",85.8635,0.0003,0,3287,-32020.4443,64042.8899,17867.9073,0,8933.9537,0.0007
"AF2","2000","25","Power",134.1617,1.8972,0,1994,-14685.7985,29373.599,0,0.7314,-0.0003,0.9816
"AF2","2000","25","PowerExp",134.1617,1.8972,0,1994,-14685.7982,29375.6025,2.0035,0.2686,-0.0003,0.9816
"AF2","2000","25","LogNormPos",134.1617,0,2.8053,1994,-14707.0223,29418.0507,44.4517,0,21.2238,0.0042
"AF2","2000","25","Exp",134.1617,0.0002,0,1994,-19823.4447,39648.8914,10275.2924,0,5137.6462,0.0013
"AF2","2000","30","Power",91.2299,1.9135,0,2565,-17992.0334,35986.0685,0,0.7314,-0.0001,0.9906
"AF2","2000","30","PowerExp",91.2299,1.9135,0,2565,-17992.0334,35988.0714,2.003,0.2686,-0.0001,0.9906
"AF2","2000","30","LogNormPos",91.2299,0,2.7004,2565,-18029.9011,36063.8069,77.7384,0,37.8677,0.0001
"AF2","2000","30","Exp",91.2299,0.0003,0,2565,-24776.1594,49554.3204,13568.252,0,6784.126,0
"AF2","2000","35","Power",80.497,1.9185,0,2816,-19508.4243,39018.85,0,0.7334,0.0105,0.8848
"AF2","2000","35","PowerExp",80.497,1.921,0,2816,-19508.4348,39020.8738,2.0238,0.2666,0.0105,0.8848
"AF2","2000","35","LogNormPos",80.497,0,2.6666,2816,-19553.5502,39111.1046,92.2546,0,45.1259,0
"AF2","2000","35","Exp",80.497,0.0003,0,2816,-26709.9599,53421.9212,14403.0712,0,7201.5356,0
"AF2","2000","40","Power",80.497,1.9168,0,2729,-18955.8217,37913.6448,0,0.7332,0.0095,0.8901
"AF2","2000","40","PowerExp",80.497,1.9191,0,2729,-18955.8312,37915.6668,2.022,0.2668,0.0095,0.8901
"AF2","2000","40","LogNormPos",80.497,0,2.6744,2729,-19007.1086,38018.2216,104.5768,0,51.2869,0
"AF2","2000","40","Exp",80.497,0.0004,0,2729,-25575.204,51152.4095,13238.7647,0,6619.3824,0
"AF2","2001","20","Power",69.7641,1.889,0,4590,-31574.8821,63151.7651,0,0.731,-0.001,0.9649
"AF2","2001","20","PowerExp",69.7641,1.889,0,4590,-31574.8811,63153.7649,1.9998,0.269,-0.001,0.9649
"AF2","2001","20","LogNormPos",69.7641,0,2.6872,4590,-31631.2139,63266.4304,114.6653,0,56.3318,0
"AF2","2001","20","Exp",69.7641,0.0003,0,4590,-43794.4525,87590.9058,24439.1407,0,12219.5704,0.0006
"AF2","2001","25","Power",96.5964,1.9115,0,3015,-21402.9145,42807.8304,0,0.7313,-0.0001,0.9885
"AF2","2001","25","PowerExp",96.5964,1.9116,0,3015,-21402.9144,42809.8328,2.0024,0.2687,-0.0001,0.9885
"AF2","2001","25","LogNormPos",96.5964,0,2.7089,3015,-21434.1982,42872.4004,64.5701,0,31.2837,0.0011
"AF2","2001","25","Exp",96.5964,0.0003,0,3015,-29346.0261,58694.0535,15886.2231,0,7943.1116,0.0011
"AF2","2001","30","Power",85.8635,1.9456,0,3022,-21070.7968,42143.595,0,0.7313,0,0.999
"AF2","2001","30","PowerExp",85.8635,1.9456,0,3022,-21070.7968,42145.5977,2.0027,0.2687,0,0.999
"AF2","2001","30","LogNormPos",85.8635,0,2.6211,3022,-21102.8826,42209.7693,66.1743,0,32.0858,0.0009
"AF2","2001","30","Exp",85.8635,0.0003,0,3022,-28913.9619,57829.9251,15686.3301,0,7843.1651,0.0017
"AF2","2001","35","Power",42.9317,1.8966,0,4497,-29615.7866,59233.574,0,0.9336,1.6419,0.07
"AF2","2001","35","PowerExp",42.9317,1.9198,0,4497,-29617.4284,59238.8595,5.2855,0.0664,1.6419,0.07
"AF2","2001","35","LogNormPos",42.9317,0,2.5773,4497,-29705.8747,59415.7521,182.1781,0,90.0882,0
"AF2","2001","35","Exp",42.9317,0.0006,0,4497,-41670.4531,83342.9071,24109.3331,0,12054.6665,0
"AF2","2001","40","Power",80.497,1.8918,0,2365,-16586.8385,33175.6786,0,0.7312,-0.0012,0.9615
"AF2","2001","40","PowerExp",80.497,1.8918,0,2365,-16586.8373,33177.6797,2.0011,0.2688,-0.0012,0.9615
"AF2","2001","40","LogNormPos",80.497,0,2.7215,2365,-16628.7774,33261.5598,85.8812,0,41.9389,0
"AF2","2001","40","Exp",80.497,0.0003,0,2365,-22485.8822,44973.766,11798.0874,0,5899.0437,0
"AF2","2002","20","Power",107.3293,1.8857,0,3000,-21797.2556,43596.5125,0,0.7312,-0.0008,0.9673
"AF2","2002","20","PowerExp",107.3293,1.8857,0,3000,-21797.2547,43598.5135,2.001,0.2688,-0.0008,0.9673
"AF2","2002","20","LogNormPos",107.3293,0,2.7835,3000,-21830.3309,43664.6658,68.1533,0,33.0753,0.0004
"AF2","2002","20","Exp",107.3293,0.0002,0,3000,-29663.3138,59328.6289,15732.1164,0,7866.0582,0.001
"AF2","2002","25","Power",96.5964,1.8796,0,2836,-20301.7092,40605.4197,0,0.7312,-0.0009,0.9665
"AF2","2002","25","PowerExp",96.5964,1.8796,0,2836,-20301.7083,40607.4208,2.0011,0.2688,-0.0009,0.9665
"AF2","2002","25","LogNormPos",96.5964,0,2.7732,2836,-20332.401,40668.8062,63.3865,0,30.6918,0.0007
"AF2","2002","25","Exp",96.5964,0.0002,0,2836,-27861.3764,55724.7543,15119.3345,0,7559.6673,0.001
"AF2","2002","30","Power",91.2299,1.9001,0,2721,-19266.9941,38535.9896,0,0.7313,-0.0002,0.9852
"AF2","2002","30","PowerExp",91.2299,1.9001,0,2721,-19266.9939,38537.9922,2.0026,0.2687,-0.0002,0.9852
"AF2","2002","30","LogNormPos",91.2299,0,2.722,2721,-19299.7857,38603.5758,67.5861,0,32.7916,0.0004
"AF2","2002","30","Exp",91.2299,0.0003,0,2721,-26606.5429,53215.0872,14679.0976,0,7339.5488,0.001
"AF2","2002","35","Power",59.0311,1.9021,0,3621,-24428.8786,48859.7584,0,0.7312,-0.0002,0.9844
"AF2","2002","35","PowerExp",59.0311,1.9021,0,3621,-24428.8784,48861.7602,2.0018,0.2688,-0.0002,0.9844
"AF2","2002","35","LogNormPos",59.0311,0,2.6292,3621,-24482.4193,48968.842,109.0836,0,53.5407,0
"AF2","2002","35","Exp",59.0311,0.0004,0,3621,-34410.9138,68823.8287,19964.0703,0,9982.0351,0
"AF2","2002","40","Power",311.2551,1.9437,0,842,-6726.6326,13455.27,0,0.7319,0,0.9938
"AF2","2002","40","PowerExp",311.2551,1.9434,0,842,-6726.6326,13457.2796,2.0096,0.268,0,0.9938
"AF2","2002","40","LogNormPos",311.2551,0,2.8763,842,-6734.1415,13472.2974,17.0274,0.0001,7.5089,0.1361
"AF2","2002","40","Exp",311.2551,0.0001,0,842,-8714.1496,17430.3039,3975.0339,0,1987.517,0.0002
"AF2","2003","20","Power",187.8263,1.9074,0,1883,-14259.6716,28521.3452,0,0.7315,-0.0001,0.9877
"AF2","2003","20","PowerExp",187.8263,1.9074,0,1883,-14259.6714,28523.3493,2.004,0.2685,-0.0001,0.9877
"AF2","2003","20","LogNormPos",187.8263,0,2.8506,1883,-14277.5868,28559.1799,37.8347,0,17.9152,0.0089
"AF2","2003","20","Exp",187.8263,0.0001,0,1883,-19023.0684,38048.1389,9526.7937,0,4763.3968,0.0015
"AF2","2003","25","Power",80.497,1.8996,0,3143,-21891.2065,43784.4142,0,0.7313,-0.0001,0.9878
"AF2","2003","25","PowerExp",80.497,1.8996,0,3143,-21891.2064,43786.4165,2.0023,0.2687,-0.0001,0.9878
"AF2","2003","25","LogNormPos",80.497,0,2.6984,3143,-21932.9156,43869.8349,85.4207,0,41.7091,0
"AF2","2003","25","Exp",80.497,0.0003,0,3143,-30651.9187,61305.8387,17521.4245,0,8760.7122,0.0008
"AF2","2003","30","Power",220.0251,1.9191,0,1198,-9215.5604,18433.1241,0,1,1039.7136,0
"AF2","2003","30","LogNormPos",220.0251,0,2.8563,1198,-9225.9312,18455.8725,22.7484,0,10.3708,0.0946
"AF2","2003","30","PowerExp",220.0251,1.6614,0.0001,1198,-10255.274,20514.558,2081.4339,0,1039.7136,0
"AF2","2003","30","Exp",220.0251,0.0001,0,1198,-12279.437,24560.8773,6127.7533,0,3063.8766,0
"AF2","2003","35","Power",80.497,1.9324,0,2672,-18527.8625,37057.7264,0,0.7314,0,0.9968
"AF2","2003","35","PowerExp",80.497,1.9324,0,2672,-18527.8625,37059.7294,2.003,0.2686,0,0.9968
"AF2","2003","35","LogNormPos",80.497,0,2.6358,2672,-18562.9064,37129.8173,72.0908,0,35.0439,0.0005
"AF2","2003","35","Exp",80.497,0.0003,0,2672,-25779.1861,51560.3737,14502.6472,0,7251.3236,0
"AF2","2003","40","Power",53.6647,1.9251,0,3544,-23607.964,47217.9291,0,0.7313,0,0.9931
"AF2","2003","40","PowerExp",53.6647,1.9251,0,3544,-23607.9639,47219.9313,2.0022,0.2687,0,0.9931
"AF2","2003","40","LogNormPos",53.6647,0,2.57,3544,-23672.1099,47348.2233,130.2942,0,64.146,0
"AF2","2003","40","Exp",53.6647,0.0005,0,3544,-33226.8697,66455.7405,19237.8115,0,9618.9057,0
"AF2","2004","20","Power",75.1305,1.9062,0,3506,-24297.9557,48597.9125,0,0.7313,0,0.9924
"AF2","2004","20","PowerExp",75.1305,1.9063,0,3506,-24297.9557,48599.9147,2.0022,0.2687,0,0.9924
"AF2","2004","20","LogNormPos",75.1305,0,2.6721,3506,-24347.3285,48698.6604,100.7479,0,49.3728,0
"AF2","2004","20","Exp",75.1305,0.0003,0,3506,-34223.7251,68449.4513,19851.5388,0,9925.7694,0.0008
"AF2","2004","25","Power",107.3293,1.9106,0,2302,-16571.9252,33145.8521,0,0.7314,0,0.9925
"AF2","2004","25","PowerExp",107.3293,1.9106,0,2302,-16571.9252,33147.8555,2.0034,0.2686,0,0.9925
"AF2","2004","25","LogNormPos",107.3293,0,2.732,2302,-16595.8565,33195.7182,49.8661,0,23.9313,0.0037
"AF2","2004","25","Exp",107.3293,0.0002,0,2302,-22857.6817,45717.3652,12571.5131,0,6285.7565,0.0014
"AF2","2004","30","Power",85.8635,1.8962,0,2613,-18371.7319,36745.4654,0,0.7313,-0.0003,0.9794
"AF2","2004","30","PowerExp",85.8635,1.8962,0,2613,-18371.7316,36747.4678,2.0024,0.2687,-0.0003,0.9794
"AF2","2004","30","LogNormPos",85.8635,0,2.7125,2613,-18396.5814,36797.1674,51.702,0,24.8495,0.0085
"AF2","2004","30","Exp",85.8635,0.0003,0,2613,-25271.4766,50544.9547,13799.4893,0,6899.7446,0.0001
"AF2","2004","35","Power",118.0623,1.9111,0,1942,-14132.7049,28267.4118,0,0.7314,-0.0003,0.9809
"AF2","2004","35","PowerExp",118.0623,1.9111,0,1942,-14132.7046,28269.4154,2.0036,0.2686,-0.0003,0.9809
"AF2","2004","35","LogNormPos",118.0623,0,2.7474,1942,-14148.5936,28301.1933,33.7815,0,15.8887,0.0453
"AF2","2004","35","Exp",118.0623,0.0002,0,1942,-18884.7412,37771.4844,9504.0726,0,4752.0363,0.0001
"AF2","2004","40","Power",343.4539,1.951,0,744,-5979.3795,11960.7644,0,0.7326,0.0026,0.9426
"AF2","2004","40","PowerExp",343.4539,1.9535,0,744,-5979.3821,11962.7804,2.016,0.2674,0.0026,0.9426
"AF2","2004","40","LogNormPos",343.4539,0,2.887,744,-5988.5877,11981.1915,20.4271,0,9.2082,0.059
"AF2","2004","40","Exp",343.4539,0.0001,0,744,-7618.8935,15239.7923,3279.0279,0,1639.514,0
"AF2","2005","20","Power",80.497,1.8896,0,3427,-23932.1997,47866.4005,0,0.7312,-0.0003,0.9812
"AF2","2005","20","PowerExp",80.497,1.8895,0,3427,-23932.1994,47868.4023,2.0018,0.2688,-0.0003,0.9812
"AF2","2005","20","LogNormPos",80.497,0,2.7176,3427,-23975.97,47955.9436,89.5431,0,43.7704,0
"AF2","2005","20","Exp",80.497,0.0003,0,3427,-33480.2904,66962.5821,19096.1816,0,9548.0908,0.0009
"AF2","2005","25","Power",107.3293,1.8999,0,2264,-16314.6962,32631.3941,0,0.7314,-0.0001,0.9895
"AF2","2005","25","PowerExp",107.3293,1.8999,0,2264,-16314.6961,32633.3975,2.0034,0.2686,-0.0001,0.9895
"AF2","2005","25","LogNormPos",107.3293,0,2.7475,2264,-16330.4135,32664.8323,33.4382,0,15.7173,0.0539
"AF2","2005","25","Exp",107.3293,0.0002,0,2264,-22548.7456,45099.4929,12468.0988,0,6234.0494,0.0014
"AF2","2005","30","Power",80.497,1.8961,0,2686,-18789.6784,37581.3583,0,0.7313,-0.0002,0.985
"AF2","2005","30","PowerExp",80.497,1.8962,0,2686,-18789.6782,37583.3609,2.0026,0.2687,-0.0002,0.985
"AF2","2005","30","LogNormPos",80.497,0,2.7003,2686,-18817.1904,37638.3852,57.027,0,27.512,0.0051
"AF2","2005","30","Exp",80.497,0.0003,0,2686,-26138.0681,52278.1376,14696.7794,0,7348.3897,0
"AF2","2005","35","Power",69.7641,1.9394,0,3021,-20530.751,41063.5034,0,0.7313,0,0.9962
"AF2","2005","35","PowerExp",69.7641,1.9395,0,3021,-20530.7511,41065.5061,2.0027,0.2687,0,0.9962
"AF2","2005","35","LogNormPos",69.7641,0,2.5936,3021,-20572.0927,41148.1894,84.686,0,41.3417,0.0001
"AF2","2005","35","Exp",69.7641,0.0004,0,3021,-28707.897,57417.7952,16354.2918,0,8177.1459,0.0001
"AF2","2005","40","Power",53.6647,1.9108,0,3593,-23949.1801,47900.3614,0,0.7312,-0.0003,0.9811
"AF2","2005","40","PowerExp",53.6647,1.9108,0,3593,-23949.1798,47902.363,2.0017,0.2688,-0.0003,0.9811
"AF2","2005","40","LogNormPos",53.6647,0,2.5907,3593,-24000.4974,48004.9981,104.6368,0,51.3173,0
"AF2","2005","40","Exp",53.6647,0.0005,0,3593,-33365.8755,66733.7522,18833.3908,0,9416.6954,0
"AF2","2006","20","Power",128.7952,1.8762,0,2676,-19719.0444,39440.0902,0,0.7311,-0.0014,0.9576
"AF2","2006","20","PowerExp",128.7952,1.8762,0,2676,-19719.043,39442.0904,2.0002,0.2689,-0.0014,0.9576
"AF2","2006","20","LogNormPos",128.7952,0,2.8418,2676,-19749.9139,39503.8322,63.742,0,30.8695,0.0003
"AF2","2006","20","Exp",128.7952,0.0002,0,2676,-26605.7404,53213.4823,13773.3921,0,6886.696,0.0008
"AF2","2006","25","Power",80.497,1.8876,0,3357,-23610.5708,47223.1428,0,0.7312,-0.0004,0.9774
"AF2","2006","25","PowerExp",80.497,1.8876,0,3357,-23610.5704,47225.1444,2.0016,0.2688,-0.0004,0.9774
"AF2","2006","25","LogNormPos",80.497,0,2.724,3357,-23657.8884,47319.7804,96.6377,0,47.3176,0
"AF2","2006","25","Exp",80.497,0.0003,0,3357,-32904.8444,65811.69,18588.5472,0,9294.2736,0.0008
"AF2","2006","30","Power",64.3976,1.8938,0,3556,-24209.931,48421.8631,0,0.7312,-0.0003,0.9815
"AF2","2006","30","PowerExp",64.3976,1.8937,0,3556,-24209.9307,48423.8648,2.0017,0.2688,-0.0003,0.9815
"AF2","2006","30","LogNormPos",64.3976,0,2.6608,3556,-24254.2605,48512.5243,90.6613,0,44.3295,0
"AF2","2006","30","Exp",64.3976,0.0003,0,3556,-34063.7039,68129.4089,19707.5458,0,9853.7729,0.001
"AF2","2006","35","Power",85.8635,1.9367,0,2762,-19190.6246,38383.2506,0,0.7313,0,0.9982
"AF2","2006","35","PowerExp",85.8635,1.9368,0,2762,-19190.6246,38385.2535,2.0029,0.2687,0,0.9982
